vote_id,mep_id,position
MTG-PL-2026-06-16-OJ-ITM-V-61,256918,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257113,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256993,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256886,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257051,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,112744,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,125068,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256823,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257028,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256920,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197391,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256879,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256878,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,24922,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,96811,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,191693,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,36392,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256860,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257033,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,125042,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,28615,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257110,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257170,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,204449,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257068,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197784,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257093,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,206158,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197679,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197497,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,125012,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197433,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257050,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257148,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,23788,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256938,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197408,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,204400,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256852,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197842,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,96791,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,204346,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197429,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197579,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,251874,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197702,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,200345,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256843,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,2341,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,236050,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197549,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197410,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256815,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257032,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,202073,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,28150,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,125027,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256898,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256895,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256947,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197580,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,124700,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197403,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197463,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257088,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,124736,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257085,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197504,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197699,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256968,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197825,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,96675,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256904,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,97968,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257101,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197523,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197624,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,99945,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,124893,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197701,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256872,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,96681,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,96810,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,103381,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,124850,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197722,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197445,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257048,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,277777,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257237,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257144,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,4395,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197402,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,37312,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,229839,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197462,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,91636,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,40224,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197824,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256992,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,112748,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,124799,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,113523,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,4746,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197607,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,58766,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,198076,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197558,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,262021,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,220871,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257297,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257027,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256924,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257121,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197841,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257107,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257104,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256877,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256954,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256891,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,23816,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197721,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197444,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,1909,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,33998,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257097,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,233862,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,96830,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,135511,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256809,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257092,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257257,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,125670,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,189065,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197606,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,198073,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197810,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197662,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197870,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,96998,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,96934,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257296,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256909,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197627,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,249603,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,199941,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,124807,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256983,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197578,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256847,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,124867,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257044,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197577,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257041,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197655,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197414,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257124,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256979,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256974,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,185619,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257096,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,24942,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,260724,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257256,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257039,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,204129,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,101585,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257130,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197401,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257087,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257116,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256889,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197719,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257023,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256906,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197697,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,275087,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257100,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256980,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256846,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,101039,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256871,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,34232,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257079,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197449,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197591,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,86793,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197517,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197514,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256803,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257061,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257000,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,220896,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257047,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197839,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,94649,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,124884,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197430,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,96752,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256833,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,219652,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257038,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197646,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197464,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197400,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257115,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256905,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256995,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256965,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256888,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257053,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,96668,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257150,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197421,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256829,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,124784,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197470,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197845,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256986,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256922,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197738,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257078,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256810,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257106,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197794,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,126699,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197448,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,260695,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,204333,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,111412,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,198084,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,107212,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257099,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,256862,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257035,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,210480,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,28617,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,257112,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197534,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,124760,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,96787,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,197786,FOR
MTG-PL-2026-06-16-OJ-ITM-V-61,5736,FOR
