vote_id,mep_id,position
MTG-PL-2026-06-17-OJ-ITM-V-38,256918,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,24942,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,96934,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256860,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257121,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257147,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197863,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197470,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257095,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197449,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,124760,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197391,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257034,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,112744,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256965,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197784,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197557,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257117,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197440,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197466,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197606,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256830,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256886,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,124700,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256905,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197636,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256970,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197697,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,204449,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256996,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256809,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257257,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,30123,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257065,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256935,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256861,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,58766,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,198076,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257148,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197410,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,124813,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257005,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257070,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,272024,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,204419,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197392,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257035,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,247735,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197820,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256966,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,37312,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197558,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257118,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,230085,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197406,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,110673,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197607,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,233862,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,245018,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256887,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256857,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,262021,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257052,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,124701,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,96681,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256906,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197497,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197763,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257135,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257170,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256936,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197528,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,198373,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,5736,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,103246,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,96709,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257022,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257048,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,1294,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256983,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197772,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,96761,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,25758,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257078,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,96810,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,4746,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257140,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,125027,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,277178,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,96756,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,96791,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256874,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,191693,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197624,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257437,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257053,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,190713,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257110,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256979,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,126699,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,96787,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257262,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197580,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,204332,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197655,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,96940,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197503,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256844,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257023,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257049,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256919,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256954,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,190464,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,103381,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257079,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257106,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256875,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257096,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,125104,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,260695,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257019,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,128483,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,40224,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256924,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,97236,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197425,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,124802,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256815,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,204333,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257010,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,124984,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256941,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256997,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,124858,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256971,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197504,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257258,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256845,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197721,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,192254,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257066,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,96936,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256862,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257123,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257149,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257041,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,208722,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257097,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256967,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197786,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,249603,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257119,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,40599,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,189065,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256858,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256888,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257011,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197589,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,124985,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256907,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256942,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197498,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257259,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,277057,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197722,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257067,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256937,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,28298,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256998,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,124850,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,28347,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257124,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,2341,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197412,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197473,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,204400,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,125046,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197690,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,275087,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256893,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257007,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,204346,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197773,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,95074,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,257037,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,4289,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,96811,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,256968,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197534,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197718,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197408,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197443,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,197469,FOR
MTG-PL-2026-06-17-OJ-ITM-V-38,206158,FOR
