vote_id,mep_id,position
MTG-PL-2026-06-17-OJ-ITM-V-58,257022,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,23868,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257086,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256998,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256861,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197545,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257056,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256844,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257039,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,96808,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256921,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,125012,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,204346,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197501,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257438,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256985,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,130100,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256865,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,4289,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,39725,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,261038,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,37324,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,103246,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,96810,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,124701,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257030,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257094,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,124802,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256882,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257077,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,192254,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256918,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256852,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,96780,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257116,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,40224,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257051,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,277057,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257034,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,200345,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,125104,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,96756,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257150,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257257,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,97968,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197662,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256980,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257107,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,260695,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257068,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256909,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197655,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,28617,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256954,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,96936,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257025,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256926,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256877,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256864,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,96811,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257070,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,220897,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257046,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,124713,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257145,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197786,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256947,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257029,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,220871,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256857,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,277777,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,5736,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197691,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,124893,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,97399,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,202036,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197412,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197839,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,124850,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257119,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,96830,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257054,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197493,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256842,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257037,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,22418,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256876,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197794,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,96787,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197517,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257082,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256983,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,1917,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257058,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,125027,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,96761,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197534,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,198490,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257028,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,28229,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257131,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197413,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,220840,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,30123,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257114,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,101039,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,204129,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256809,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257049,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197722,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197525,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,125001,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,131580,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,125065,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257060,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197553,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256871,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,98582,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,213330,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,251874,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,189065,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,125325,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,124866,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,96653,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197679,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,188945,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256907,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197606,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,124808,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,28615,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256888,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257259,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,96934,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256862,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197425,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256845,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197623,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,28400,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197408,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257143,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,190713,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,124846,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256943,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197627,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257113,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256960,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,126699,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197537,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257031,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257095,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256883,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257078,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256919,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256979,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,28399,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197824,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197558,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257117,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257052,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,124895,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257035,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257099,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,204449,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,125068,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256874,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,249603,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257258,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257080,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256981,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,239260,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257043,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257026,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257073,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256878,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,130881,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,119435,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256895,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257000,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257047,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197523,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197473,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,124877,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,94649,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,204414,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,124795,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,236050,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,2341,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257163,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,188096,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197490,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,96709,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,124806,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256886,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256815,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,1927,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256950,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257021,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197711,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197514,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,185341,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256860,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257261,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257055,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256843,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197572,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,95074,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256920,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197421,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197831,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,840,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197578,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,23781,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,23699,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,4395,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197687,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,28226,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,124760,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256834,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256881,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257076,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,256851,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197580,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197414,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,38511,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,197556,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257115,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,204336,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257050,FOR
MTG-PL-2026-06-17-OJ-ITM-V-58,257063,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197701,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,111412,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,202073,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256937,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,124784,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,244571,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256830,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197432,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,97236,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,198073,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197549,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256890,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256978,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257089,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,270719,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257437,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,128483,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257044,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197782,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256804,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257160,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,22858,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197406,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197464,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,96812,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257255,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,123562,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256803,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197400,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197405,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197463,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,267485,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197460,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256833,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,204332,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256901,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257012,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257075,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256829,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257300,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256994,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257011,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197795,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257038,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,214839,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197677,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257148,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197504,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197491,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257139,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,28347,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256880,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,124985,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197810,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197772,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,127766,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257138,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257135,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257088,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197529,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,124700,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256870,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,206158,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,86793,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197589,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257170,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256913,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197699,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257299,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257084,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,135511,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,91636,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197449,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197577,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,124691,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197498,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,106936,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257020,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,201945,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257001,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197440,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256942,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,257121,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197702,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,187917,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256993,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,125670,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256806,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,197800,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,112748,AGAINST
MTG-PL-2026-06-17-OJ-ITM-V-58,256916,AGAINST
